Date Created,Number of Likes,Source of Tweet,Tweets
2022-03-26 20:40:20+00:00,23,Twitter for iPhone,"France and the USA also accused Azerbaijan of violating the ceasefire with the use of firearms and drones, including Bayraktars. 3 dead and 14 wounded in #Artsakh"
2022-03-26 20:28:02+00:00,22,Twitter for iPhone,The genocidal policy of #Azerbaijan towards the Armenians of #Artsakh must be stopped immediately.  @jchribuisson merci pour le soutien!
2022-03-26 20:07:34+00:00,78,Twitter for iPhone,Recent statements of MFA &amp; MOD of #Azerbaijan once again blatantly indicate that objective of Azerbaijan’s policy of systematic violence &amp; terror against #NagornoKarabakh is ethnic cleansing of Armenian settlements in NK. @MFAofArmenia
2022-03-24 18:20:22+00:00,10,Twitter for iPhone,"Today at around 16:00, the Azerbaijani armed forces violated the line of contact with Nagorno-Karabakh in the area of responsibility of the Russian peacekeeping mission and infiltrated into the village of Parukh in Artsakh. @MFAofArmenia"
2022-03-24 15:41:40+00:00,43,Twitter for iPhone,"In parallel with @NATO Summit, the leaders of @ALDEParty met in Brussels, where I am also present. The #Russia-#Ukrain war is the primary subject. But I am here to let the Europe know on the continuing ethnic cleansing policy of #Baku through gas terror in #Artsakh. https://t.co/TbObJa2QJG"
2022-03-24 10:24:35+00:00,128,Twitter for iPhone,Azerbaijan is doing everything to prove to the international community that it can never respect or even guarantee the basic rights of the people of #Nagorno-#Karabakh. https://t.co/7IewCUR3mK
2022-03-23 09:19:05+00:00,95,Twitter for iPhone,"Azerbaijan acts against itself, as it is doing everything to prove to the international community that it can never respect or even guarantee the basic rights of the people of Artsakh\ Nagorno-Karabakh."
2022-03-22 12:00:36+00:00,2,Twitter for iPhone,"No doubts, Azerbaijan acts against itself, as it is doing everything to prove to the international community that it can never respect or even guarantee the basic rights of the people of Artsakh."
2022-03-22 12:00:36+00:00,3,Twitter for iPhone,"Whereas Russia, whose peacekeepers are deprived of gas supply and experience reputational damage, has to make assumptions in the context of the “alliance” deceleration comprised of 43 points, signed recently with Azerbaijan."
2022-03-22 12:00:35+00:00,0,Twitter for iPhone,"The international community must strongly condemn this inhuman behaviour of Azerbaijan against the civilian population, which completely violates all the norms of international humanitarian law."
2022-03-22 12:00:35+00:00,0,Twitter for iPhone,"On the other hand, Azerbaijan has also deprived the Russian peacekeepers of warmth, right? So, what does Azerbaijan want from Russia? Do the Russia’s current military endeavours give Azerbaijan a chance to initiate provocations here in Artsakh?"
2022-03-22 12:00:35+00:00,1,Twitter for iPhone,"This is a humanitarian terrorism, and Azerbaijan is doing everything to make life difficult for the people of Artsakh. At first glance, it is not a surprise that Azerbaijan is making all efforts to violate the rights of the people of Artsakh and make their life unbearable."
2022-03-22 12:00:34+00:00,10,Twitter for iPhone,"Since yesterday I was trying to figure out whether the gas terror in Artsakh is against the Artsakh people or against the Russian peacekeepers, because, as you may already know, there is no gas in Artsakh again. 

https://t.co/etzP0Wfi8B"
2022-03-22 07:46:13+00:00,4,Twitter for iPhone,"From the one side, the international community must strongly condemn this inhuman and brutal behaviour of Azerbaijan against the civilian population, which completely violates any norms of international humanitarian law."
2022-03-22 07:46:13+00:00,4,Twitter for iPhone,Does the fact that Russia is now involved in hostilities give Azerbaijan an opportunity to organise provocations here in Artsakh?
2022-03-22 07:46:12+00:00,4,Twitter for iPhone,"At first glance, it is expected that Azerbaijan is doing everything to violate the rights of the people of Artsakh. But another issue is what does Azerbaijan want from Russia?"
2022-03-22 07:46:12+00:00,4,Twitter for iPhone,"This is a humanitarian terrorism, and Azerbaijan is doing everything to make life difficult for the people of Artsakh."
2022-03-14 15:43:04+00:00,44,Twitter for iPhone,"In this difficult period for our state &amp; the region, I will continue to serve the Republic of Armenia with high sense of responsibility, servicing the national-state interests. God bless the Republic of Armenia. @MFAofArmenia"
2022-03-14 15:43:03+00:00,187,Twitter for iPhone,"I would like to inform that by the proposal of Prime Minister @NikolPashinyan I will be involved in the sphere of Armenia's foreign affairs, assuming the status of Ambassador-at-Large. @MFAofArmenia https://t.co/Gj20nDvRXn"
2022-02-19 07:25:58+00:00,10,Twitter for iPhone,"We talked about: 
- Constitution council and process of reform
- Artsakh Law on Occupied Territories 
- State of Bright Armenia Party
- Turkish-Armenian Normalization"
2022-02-17 09:17:26+00:00,12,Twitter for iPhone,Armenia needs an opposition that will check and balance the government. https://t.co/RmbtgFmpTT
2022-02-09 19:21:04+00:00,5,Twitter for iPhone,"We talked about the possible consequences of the Russia-Ukraine tension for Armenia, the process of normalization of Armenia-Turkey relations, as well as the imperative of strengthening the army, the judicial system and other internal political issues. https://t.co/4NJaN3494v"
2022-02-09 09:54:03+00:00,42,Twitter for iPhone,"The international community must strongly condemn the statement by Azerbaijani Minister of Culture Anar Karimov to establish a working group to destroy the identity of Armenian religious, historical and cultural monuments under Azerbaijani control and change their identity."
2022-02-07 13:45:57+00:00,225,Twitter Web App,Merci monsieur le président @EmmanuelMacron !!! Vos efforts systématiques et progressifs sont très importants !!!
2022-02-03 20:19:30+00:00,8,Twitter for iPhone,I enjoyed the discussion!
2022-01-30 10:32:39+00:00,3,Twitter Web App,"I gave an interview to @azatutyunradio on the resignation of the President, new President elections, Armenian-Turkish relations, constitutional reforms, current parliament &amp; other important issues. Follow the link https://t.co/2hhmLzpF68"
2022-01-26 16:20:07+00:00,12,Twitter Web App,"#Freedom &amp; #Democracy issues were always under serious threat in #Azerbaijan, @coe member state. The autocratic &amp; corrupt Baku regime is also becoming an increasing threat to the region, with its constant aggressive actions against neighboring states &amp; nations."
2022-01-17 20:23:49+00:00,5,Twitter for iPhone,"Անձնական և քաղաքական ճաշակը մի կողմ դրեք, երբ պետության հարցն է։ ""Հայաստանը` ամեն ինչից վեր"" սկզբունքը սա է պահանջում: https://t.co/Sukdi7JSeJ"
2022-01-05 14:45:06+00:00,31,Twitter for iPhone,"Քրիստոս ծնավ և հայտնեցավ, մեզ և ձեզ մեծ ավետիս:"
2021-12-21 13:40:30+00:00,8,Twitter for iPhone,"Joyeux anniversaire, Monsieur le Président @EmmanuelMacron! Best wishes! Sure the close Armenian-French relations are the basis of strong peace and security, as well as sustainable development of a democratic world! https://t.co/SZj35lPxGs"
2021-12-21 10:34:05+00:00,0,Twitter for iPhone,🎂 Happy Birthday to European Council President @CharlesMichel!
2021-12-19 18:11:40+00:00,31,Twitter for iPhone,Welcome the EU mediation mission in the return of the Armenian prisoners of war. We are grateful for this great support! The attention of the international community to the issues of the Armenian POWs can have a real impact on Baku!
2021-12-15 12:29:00+00:00,1,Twitter for iPhone,"Talked about the @NikolPashinyan - @CharlesMichel - Aliyev yesterday meeting in Brussels, the corridor demanded by Azerbaijan and other important issues.@CivilNetTV 
Follow the link:
https://t.co/bMKRzWGhpg"
2021-12-07 18:09:34+00:00,7,Twitter for iPhone,We welcome @CIJ_ICJ decision!
2021-12-07 18:08:00+00:00,9,Twitter for iPhone,"Take all necessary measures to prevent and punish acts of vandalism and desecration affecting Armenian cultural heritage, including but not limited to churches and other places of worship, monuments, landmarks, cemeteries and artefacts. @CIJ_ICJ"
2021-12-07 18:07:59+00:00,11,Twitter for iPhone,"Take all necessary measures to prevent the incitement and promotion of racial hatred and discrimination, including by its officials and public institutions, targeted at persons of Armenian national or ethnic origin; @CIJ_ICJ"
2021-12-07 18:07:59+00:00,21,Twitter for iPhone,"The Republic of Azerbaijan shall protect from violence and bodily harm all persons captured in relation to the 2020 Conflict who remain in detention, and ensure their security and equality before the law; @CIJ_ICJ"
2021-12-05 06:34:20+00:00,4,Twitter for iPhone,"For English speaking diaspora Armenians.

https://t.co/Y0SJg1F0PH"
2021-12-03 17:17:21+00:00,7,Twitter for iPhone,"Had a meeting with @Arm_President. During the meeting, we spoke about the internal problems facing the country, external challenges, as well as ways to overcome them. I presented to the President the positions and approaches of @BrightArmenia on internal and external challenges. https://t.co/KBiAl1z0c3"
2021-11-27 10:55:52+00:00,4,Twitter for iPhone,"My comments on trilateral statement signed yesterday 

https://t.co/0GfOlj5xQe"
2021-11-25 19:14:58+00:00,16,Twitter for iPhone,"Dear American Friends Happy Thanksgiving !!! 
I am deeply thankful for our friendship and extend to you best wishes for a happy and healthy Thanksgiving Day. May the good things of life be yours in abundance not only at Thanksgiving but also throughout the coming year. https://t.co/HFsDf1bVnQ"
2021-11-25 11:20:54+00:00,2,Twitter for iPhone,.@fdp @spdde @Die_Gruenen clinched a deal to form the country’s next government! My Congrats to @OlafScholz @ABaerbock @c_lindner and the German nation! Specially happy for our @ALDEParty partners @fdp &amp; @c_lindner! Sure together we can strengthen #Armenia-#Germany relations!
2021-11-20 17:05:31+00:00,7,Twitter for iPhone,"I also spoke about the required unequivocal and targeted response expected from the international community, as well as the need for targeted sanctions against the military-political elite of Azerbaijan. https://t.co/ZgnbCXNP5W"
2021-11-20 17:05:29+00:00,19,Twitter for iPhone,"Today, at a Human Rights 20th anniversary symposium entitled Mobilizing Knowledge to Advance human rights at the Humphrey School of Public Affairs @UMNews, as a special invited guest, I have presented the war crimes committed by the military-political elite of Azerbaijan. https://t.co/xfugCjoNrC"
2021-11-16 19:15:34+00:00,86,Twitter for iPhone,"Azerbaijani troops must leave the sovereign territory of Armenia. This requires real action. Armenia is a member of @CSTO_ODKB &amp; the authority of the organization is now questionable. If #CSTO member can be attacked with no reaction, then this is a big problem for the region."
2021-11-16 16:49:18+00:00,35,Twitter for iPhone,"This must meet the united resistance not only of the citizens living in Armenia, but also of the whole Armenian people. Everything must be done to ruin this plan."
